hose_in,scfm,visc_cP,vol_gal,pre_psi,time_min,peak_gpm,avg_gpm,avg_pressure_psig,time_50pct_min,time_90pct_min,note
2.0,15,50,6500,20,64.41666291065039,229.5419686256766,100.8602628616952,3.5154287539441182,28.666666666666668,56.36666666666667,
2.0,15,100,5000,10,48.85502315461985,173.3408275772055,102.26437826256365,4.320265127208838,20.033333333333335,41.7,
2.0,15,100,5000,15,43.517353445063044,198.1585012572099,114.77810778890073,5.476601950684125,16.766666666666666,36.63333333333333,
2.0,15,100,5000,20,38.772312976440645,218.0920933128034,128.76233799779789,6.947255612405034,14.733333333333333,32.36666666666667,
2.0,15,100,6500,10,70.64706242887135,176.6471815815102,91.95741489184938,3.2883126958174165,32.266666666666666,61.6,
2.0,15,100,6500,15,69.15900501684635,200.5936275012373,93.95370295649377,3.4919571263379225,30.8,60.13333333333333,
2.0,15,100,6500,20,67.6730508741324,220.2473327210441,95.9917232360333,3.7249331001870982,29.366666666666667,58.63333333333333,
2.0,15,500,5000,10,80.04943280286963,65.50897757982723,62.423015705585755,10.588512801429262,38.36666666666667,69.76666666666667,
2.0,15,500,5000,15,74.59560782990917,91.43153220908704,66.99773111683027,11.507823637876646,33.8,64.43333333333334,
2.0,15,500,5000,20,69.40353445802347,116.6318420697654,71.9827016793834,12.522958981749502,29.833333333333332,59.43333333333333,
2.0,15,500,6500,10,102.14762041040714,68.36682478872154,63.601335361881965,10.507516361887099,48.93333333333333,89.5,
2.0,15,500,6500,15,100.66588369009,94.36007030359772,64.55223664742125,10.703363548490387,47.5,88.0,
2.0,15,500,6500,20,99.18835538337139,119.4630915302235,65.50968852827198,10.906121326895565,46.06666666666667,86.53333333333333,
2.0,15,1000,5000,10,114.17425794219623,47.40516593770671,43.768511693812926,14.719853989022385,55.6,99.56666666666666,
